cancer_type	has_driver	adj_passenger_density
Lung-SCC	False	10.678808802721212
Lung-SCC	False	1.7619957665350783
Lung-SCC	False	2.224172411788857
Lung-SCC	True	0.0
Stomach-AdenoCA	False	23.917205715329874
Stomach-AdenoCA	False	19.97483491405926
Stomach-AdenoCA	False	25.124304100685972
Stomach-AdenoCA	False	27.805836716223002
Stomach-AdenoCA	False	10.091184952597414
Stomach-AdenoCA	False	31.849476246223983
Stomach-AdenoCA	False	8.95238847719014
Stomach-AdenoCA	False	7.037593731363769
Liver-HCC	False	7.216035560991265
Liver-HCC	False	12.721435439730561
Liver-HCC	False	7.796148823627541
Liver-HCC	True	7.221703579677382
CNS-GBM	True	34.92544307514087
CNS-GBM	True	0.0
CNS-GBM	False	9.3115703613787
CNS-GBM	True	79.17644514613428
Panc-AdenoCA	False	1.1290135854625285
Panc-AdenoCA	False	1.5176610093720173
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	1.2022942272233086
Panc-AdenoCA	True	0.0
CNS-GBM	True	67.36382236041756
CNS-GBM	True	0.0
Prost-AdenoCA	False	34.3910317085548
Prost-AdenoCA	False	19.17704179042402
Prost-AdenoCA	False	8.240229675150216
Prost-AdenoCA	False	65.77835778950391
Skin-Melanoma	False	0.9083565255867314
Skin-Melanoma	True	1.57740051604921
Skin-Melanoma	False	8.832806563893305
Skin-Melanoma	False	6.4239589791514735
Skin-Melanoma	False	13.039514212784388
Skin-Melanoma	False	10.45389232025399
Skin-Melanoma	False	5.019053958844686
Skin-Melanoma	True	3.864919104263979
Skin-Melanoma	False	3.592368771379832
Kidney-RCC	False	6.810097901314468
Kidney-RCC	False	5.852495022992687
Kidney-RCC	True	0.0
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	8.79174856777257
Panc-AdenoCA	False	18.668581570530876
Panc-AdenoCA	False	13.295460700811686
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	5.617435619732448
Panc-AdenoCA	True	0.0
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	2.5750420018750417
Panc-AdenoCA	True	0.0
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	6.581231277092728
Panc-AdenoCA	True	0.0
Panc-AdenoCA	True	0.0
Prost-AdenoCA	False	11.122358547419504
Prost-AdenoCA	False	49.61617586340374
Prost-AdenoCA	True	0.0
Prost-AdenoCA	False	35.532825238392455
Eso-AdenoCa	False	18.81862086925422
Eso-AdenoCa	False	106.69537499453418
Eso-AdenoCa	False	152.83888111090684
Liver-HCC	False	12.940944831454251
Liver-HCC	False	17.07473102267116
Liver-HCC	False	11.92589603938165
Liver-HCC	False	17.06792834098882
Liver-HCC	False	63.20809235801443
Liver-HCC	False	6.2493155340836335
Eso-AdenoCa	False	2.944694176975887
Eso-AdenoCa	False	3.3390889974299647
Eso-AdenoCa	True	0.0
Ovary-AdenoCA	False	6.4503460914211
Ovary-AdenoCA	False	1.0410445977344829
Ovary-AdenoCA	True	0.0
Ovary-AdenoCA	False	6.762908105947749
Ovary-AdenoCA	False	1.2517946963499178
Ovary-AdenoCA	True	0.0
CNS-Oligo	True	0.0
CNS-Oligo	True	0.0
Panc-Endocrine	False	28.622972542326405
Kidney-RCC	False	12.306570212685294
Kidney-RCC	True	0.0
Kidney-RCC	False	12.789700501350142
Kidney-RCC	False	6.152674917359495
Kidney-RCC	False	49.10638173698116
Kidney-RCC	False	4.406263053989786
Kidney-RCC	True	0.0
Kidney-RCC	True	0.0
Liver-HCC	False	3.3862607225030517
Liver-HCC	False	10.834432341153079
Liver-HCC	False	11.206654704136595
Liver-HCC	True	0.0
Lung-AdenoCA	False	0.839876448122559
Lung-AdenoCA	False	2.176749784421643
Lung-AdenoCA	False	0.533682261191304
Lung-AdenoCA	False	0.39093579989136723
Lung-AdenoCA	False	1.213326404639195
Lung-AdenoCA	False	0.6311244391629628
Liver-HCC	False	26.647378592600823
Liver-HCC	False	16.464408332395912
Liver-HCC	False	5.264335278915956
Liver-HCC	True	0.0
CNS-PiloAstro	True	0.0
CNS-PiloAstro	True	0.0
Panc-AdenoCA	False	5.656047936514822
Panc-AdenoCA	False	4.56183886407583
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	3.252508464102728
Panc-AdenoCA	False	5.869284511199489
Panc-AdenoCA	True	0.0
Lymph-BNHL	False	984.9615014552775
Lymph-BNHL	True	0.0
Lymph-BNHL	True	77.87836673934179
Eso-AdenoCa	False	2.94349904777865
Eso-AdenoCa	False	1.80475738664884
Eso-AdenoCa	False	4.465038228534728
Eso-AdenoCa	False	0.9947501979450509
Eso-AdenoCa	True	4.034376249227921
Eso-AdenoCa	False	3.997545857784565
Kidney-RCC	False	10.21955943735893
Kidney-RCC	False	9.286288683539693
Kidney-RCC	False	5.946251838574089
Kidney-RCC	False	1.9064597714708602
Kidney-RCC	True	2.1154208694536694
Kidney-RCC	True	0.0
Liver-HCC	False	3.1692502378626894
Liver-HCC	False	11.653376679425017
Panc-Endocrine	True	0.0
Eso-AdenoCa	False	5.396007835574187
Eso-AdenoCa	False	5.26182136498965
Eso-AdenoCa	False	5.4992012723024795
Eso-AdenoCa	False	3.533581226778369
Eso-AdenoCa	True	0.0
Panc-AdenoCA	False	8.617642853094232
Panc-AdenoCA	False	29.27821100588214
Panc-AdenoCA	False	6.950488844016813
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	5.5061918056386085
Panc-AdenoCA	True	0.0
Panc-AdenoCA	True	0.0
ColoRect-AdenoCA	False	17.964901701809527
ColoRect-AdenoCA	True	2.671000795036304
ColoRect-AdenoCA	False	2.5275032042567944
ColoRect-AdenoCA	False	8.030250331648759
ColoRect-AdenoCA	False	2.3383525875820705
ColoRect-AdenoCA	True	0.0
Ovary-AdenoCA	False	5.041959469362509
Ovary-AdenoCA	True	0.0
Liver-HCC	False	22.309102376203484
Liver-HCC	True	0.0
Liver-HCC	False	32.81235041194858
Liver-HCC	False	15.197315609820539
Liver-HCC	False	1.5041348854577528
Liver-HCC	False	4.11290989864813
Liver-HCC	False	2.430724154084045
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	3.946470544213174
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	3.061911231055423
Panc-AdenoCA	True	0.0
Prost-AdenoCA	False	20.65013184496008
Prost-AdenoCA	False	19.791418956736514
Bone-Leiomyo	False	248.04561447812168
Bone-Leiomyo	False	17.284071960472513
Liver-HCC	True	0.0
Liver-HCC	False	12.900471657512059
Liver-HCC	True	0.0
Liver-HCC	False	19.20465743454217
Liver-HCC	False	6.229770621565666
Liver-HCC	False	26.48592411099821
Liver-HCC	True	43.10440203825225
Eso-AdenoCa	False	5.37414871072439
Eso-AdenoCa	False	10.481011653946997
Eso-AdenoCa	False	9.249916279409419
Eso-AdenoCa	False	16.561255325212684
Eso-AdenoCa	False	3.953333400248446
Eso-AdenoCa	True	0.0
Eso-AdenoCa	False	29.65456250830019
Stomach-AdenoCA	False	1.7397467075982196
Stomach-AdenoCA	False	6.536474541225526
Stomach-AdenoCA	False	4.097640866447762
Stomach-AdenoCA	True	0.0
Bone-Leiomyo	False	70.07123105270617
Lymph-BNHL	False	17.874061785762198
Lymph-BNHL	False	5.212022874686411
Lymph-BNHL	False	3.2942048311184853
Lymph-BNHL	True	0.0
CNS-Medullo	True	0.0
CNS-Medullo	True	0.0
CNS-Medullo	True	0.0
CNS-Medullo	True	0.0
CNS-Medullo	True	0.0
CNS-Medullo	True	0.0
Liver-HCC	False	15.984601313561456
Liver-HCC	False	12.785790553663734
Liver-HCC	False	57.640950109061556
Panc-AdenoCA	False	2.6426760094126123
Panc-AdenoCA	False	14.964035050486325
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	2.2513628898356717
Head-SCC	True	0.0
Head-SCC	False	13.180336414658383
Head-SCC	False	2.362862542118267
Head-SCC	False	8.269302060436033
Head-SCC	False	1.8748865539669246
Head-SCC	False	2.0962120399744575
Head-SCC	False	2.588699038910687
Head-SCC	True	3.742422038758746
Liver-HCC	False	13.427439526713867
Liver-HCC	False	13.808530151510485
Liver-HCC	False	62.251668694401886
Liver-HCC	True	0.0
Eso-AdenoCa	False	1.286299073122111
Eso-AdenoCa	False	2.527327681963643
Eso-AdenoCa	False	3.7096217908647953
Eso-AdenoCa	False	4.472698520242693
Eso-AdenoCa	True	0.0
Eso-AdenoCa	False	0.8541058349594536
Eso-AdenoCa	True	0.0
Eso-AdenoCa	False	5.72057730289991
Prost-AdenoCA	False	95.87331012227789
Prost-AdenoCA	False	53.460637365637986
Prost-AdenoCA	False	61.25768305484952
Lymph-BNHL	False	426.2236235399194
Lymph-BNHL	True	0.0
Lymph-BNHL	True	0.0
Lymph-BNHL	True	0.0
Lymph-BNHL	True	60.462487969331
Lymph-BNHL	False	472.2185124710384
Lymph-BNHL	True	0.0
Prost-AdenoCA	False	50.759036131055566
Prost-AdenoCA	False	10.810728392570423
Lymph-CLL	False	69.61014649229548
Lymph-BNHL	False	291.410810785736
Lymph-BNHL	True	0.0
Lymph-BNHL	False	59.18120472383967
Panc-AdenoCA	False	4.513761961840923
Panc-AdenoCA	False	8.519658604379648
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	3.5249395411033797
Panc-AdenoCA	True	0.0
Panc-AdenoCA	True	0.0
Skin-Melanoma	False	0.8058507895545604
Skin-Melanoma	True	0.6996974290909387
Skin-Melanoma	False	17.569985080224203
Skin-Melanoma	False	18.08823028329251
Skin-Melanoma	False	13.423179893386557
Skin-Melanoma	False	2.80353070659041
Skin-Melanoma	True	0.0
Skin-Melanoma	False	2.1246526954583778
CNS-Medullo	True	0.0
Lymph-CLL	False	108.03193628262262
Lymph-CLL	True	0.0
Skin-Melanoma	False	1.0745981995156084
Skin-Melanoma	False	1.0891834720200049
Liver-HCC	False	0.8759094883002493
Liver-HCC	False	3.4743950889134503
Liver-HCC	False	0.9463258140981403
Liver-HCC	False	1.7531949873767956
Liver-HCC	False	3.726861886912799
Panc-AdenoCA	False	3.5959737899289195
Panc-AdenoCA	False	13.785756791920267
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	1.583106068294119
Panc-AdenoCA	False	1.596051445585081
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	0.7586371768906593
Panc-AdenoCA	True	0.0
Kidney-RCC	False	23.78787767736951
Kidney-RCC	False	12.143088908542445
Kidney-RCC	False	10.977403836488254
Kidney-RCC	False	5.217793373226331
Kidney-RCC	False	22.401451307747237
ColoRect-AdenoCA	True	2.4366647178459457
ColoRect-AdenoCA	False	2.3057566637569633
ColoRect-AdenoCA	False	1.5735498142065043
ColoRect-AdenoCA	True	0.0
ColoRect-AdenoCA	True	0.0
ColoRect-AdenoCA	False	5.042111172318653
ColoRect-AdenoCA	True	0.0
Panc-AdenoCA	False	2.5550660392575444
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	1.865764910170656
Panc-AdenoCA	False	3.6029188153257374
Panc-AdenoCA	True	0.0
Panc-AdenoCA	True	0.0
Liver-HCC	False	4.3024818883202665
Liver-HCC	False	9.341150924940846
Liver-HCC	True	0.0
Liver-HCC	False	3.6155305606156793
Prost-AdenoCA	False	3.899465804508127
Prost-AdenoCA	False	17.395283590699638
Prost-AdenoCA	False	12.457702776253491
Liver-HCC	False	2.2108524903623454
Liver-HCC	False	5.020226347704223
Bladder-TCC	False	1.6472643852047466
Bladder-TCC	False	7.979481535663193
Bladder-TCC	False	4.092313554861514
Bladder-TCC	False	2.4837816140374387
Bladder-TCC	True	0.0
Bladder-TCC	True	0.3608423335198332
Bladder-TCC	False	1.719287919800793
Bladder-TCC	False	2.114562606950746
Bladder-TCC	False	0.5160215224718462
Bladder-TCC	False	0.9084263023827319
Bladder-TCC	False	0.4840444936129089
Bladder-TCC	False	1.6790190338743913
Bladder-TCC	True	2.05791938467167
Bladder-TCC	True	0.0
Breast-AdenoCa	False	3.502297397857886
Breast-AdenoCa	False	3.2300881681475806
Breast-AdenoCa	False	1.223389510037454
Breast-AdenoCa	True	13.644865461237709
Skin-Melanoma	False	0.6017333718702108
Skin-Melanoma	False	0.26123402666673334
Skin-Melanoma	False	2.925610334188855
Skin-Melanoma	False	4.373202625545026
Skin-Melanoma	False	1.8810540084763967
Skin-Melanoma	False	2.8247100906846465
Skin-Melanoma	False	1.7034629806971608
Skin-Melanoma	False	0.8534280461856318
Skin-Melanoma	False	2.0833616448121255
Skin-Melanoma	False	0.3966225655738289
Prost-AdenoCA	False	31.42653128181028
Prost-AdenoCA	False	28.038375065993936
Prost-AdenoCA	False	32.12767332754666
CNS-GBM	False	11.541585034263882
CNS-GBM	False	4.774331634355476
CNS-GBM	False	7.692835914577017
CNS-GBM	True	0.0
Lymph-BNHL	False	163.32710957504642
Lymph-BNHL	False	9.831352411635244
Lymph-BNHL	True	0.0
Lymph-BNHL	False	292.9701615575217
Lymph-BNHL	False	41.12331474340165
Liver-HCC	False	8.49140351367469
Liver-HCC	False	8.732723828788908
Breast-AdenoCa	False	1.4562706939804262
Ovary-AdenoCA	True	0.0
Ovary-AdenoCA	True	0.0
Ovary-AdenoCA	False	1.5518319680606845
Ovary-AdenoCA	True	0.0
Liver-HCC	False	15.787691936125045
Liver-HCC	False	5.798489293111357
Liver-HCC	False	8.528449927615613
Eso-AdenoCa	False	0.5844610214177735
Eso-AdenoCa	False	2.9433499467711326
Eso-AdenoCa	False	3.2153864821213647
Eso-AdenoCa	False	5.846106214716694
Eso-AdenoCa	False	5.6613472386492605
Eso-AdenoCa	True	0.0
Eso-AdenoCa	False	9.357416392731336
Eso-AdenoCa	True	0.0
Eso-AdenoCa	False	1.2997000743454268
Eso-AdenoCa	False	3.984447203020375
Eso-AdenoCa	False	3.696627565983859
Eso-AdenoCa	True	0.0
Eso-AdenoCa	False	9.806187511731784
ColoRect-AdenoCA	True	1.8321696438510775
ColoRect-AdenoCA	True	0.0
ColoRect-AdenoCA	False	2.709601989113844
ColoRect-AdenoCA	True	0.0
ColoRect-AdenoCA	True	0.0
Stomach-AdenoCA	False	6.637686622693345
Stomach-AdenoCA	False	16.638987455764127
Stomach-AdenoCA	False	10.973983172724434
Stomach-AdenoCA	False	2.5917897571455173
Prost-AdenoCA	False	24.11549746875409
Prost-AdenoCA	False	8.964815918178724
Prost-AdenoCA	False	13.821870854260412
Prost-AdenoCA	True	0.0
Prost-AdenoCA	False	8.104231583480882
Prost-AdenoCA	False	3.852113530780492
Prost-AdenoCA	False	102.10185577814075
Prost-AdenoCA	True	0.0
Ovary-AdenoCA	False	5.0074029726306515
Ovary-AdenoCA	False	4.290642090493738
Ovary-AdenoCA	True	18.608644664981846
ColoRect-AdenoCA	False	14.121476601637308
ColoRect-AdenoCA	True	5.248911997422813
ColoRect-AdenoCA	False	7.947068779314397
ColoRect-AdenoCA	False	12.880644950366111
ColoRect-AdenoCA	True	9.468378456441483
ColoRect-AdenoCA	True	19.00181469918946
ColoRect-AdenoCA	False	20.887313736438877
ColoRect-AdenoCA	False	7.468791839869094
ColoRect-AdenoCA	False	26.96702641534664
ColoRect-AdenoCA	False	5.654072580329472
Uterus-AdenoCA	False	88.44070472573526
Uterus-AdenoCA	True	77.25053045255088
Uterus-AdenoCA	False	96.93338617903183
Uterus-AdenoCA	False	133.3081787876113
Uterus-AdenoCA	False	76.70778806498585
Uterus-AdenoCA	False	77.66798621512936
Uterus-AdenoCA	True	72.56577877974888
Uterus-AdenoCA	False	96.89961226454237
Uterus-AdenoCA	True	0.0
Uterus-AdenoCA	True	92.00592271721546
Uterus-AdenoCA	False	194.33036681370248
Liver-HCC	True	8.376542371465817
Liver-HCC	False	8.083887462403078
Liver-HCC	False	5.526150128742724
Liver-HCC	False	5.641181539740379
Liver-HCC	False	11.047896950609957
Liver-HCC	False	2.0225592893601902
Liver-HCC	False	8.598928452124202
Panc-AdenoCA	False	3.0628629747558813
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	2.2831644937837274
Panc-AdenoCA	False	5.297224734608052
Panc-AdenoCA	True	0.0
Kidney-RCC	False	13.997071879241314
Kidney-RCC	False	6.733498807012314
Kidney-RCC	False	7.715555894873968
Kidney-RCC	False	14.545692397790432
Liver-HCC	False	11.914290684512354
Liver-HCC	True	0.0
Liver-HCC	False	8.7618021168578
Liver-HCC	True	0.0
Lung-SCC	False	9.458806462032978
Lung-SCC	False	3.935776889387809
Lung-SCC	False	5.6997973489286435
Lung-SCC	True	0.0
Lung-SCC	True	0.0
Lung-SCC	True	0.0
Prost-AdenoCA	False	19.954504113265628
Prost-AdenoCA	False	17.80316973472332
Prost-AdenoCA	False	15.299774507771932
Prost-AdenoCA	True	0.0
Cervix-SCC	True	0.0
Lymph-CLL	False	713.0212785659043
Liver-HCC	False	26.04917653626721
Liver-HCC	False	17.308885761017812
Liver-HCC	False	64.10043608920795
Liver-HCC	False	6.337540590924519
Liver-HCC	True	0.0
Breast-AdenoCa	False	0.42830068033294366
Breast-AdenoCa	True	0.0
Prost-AdenoCA	False	24.599467966224935
Prost-AdenoCA	False	6.096486358010411
Prost-AdenoCA	False	329.98558460649036
Prost-AdenoCA	False	8.732046779413638
Panc-AdenoCA	False	19.873396398410936
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	5.079195518521523
Panc-AdenoCA	True	0.0
Panc-AdenoCA	True	0.0
Liver-HCC	False	3.237817336246335
Liver-HCC	False	12.843172499116648
Liver-HCC	False	8.707073693601426
Liver-HCC	True	0.0
Lung-SCC	False	8.302630913813685
Lung-SCC	False	6.786010420016698
Lung-SCC	False	8.678839430874687
Lung-SCC	False	1.347766832591654
Lung-SCC	False	1.13419334427772
Lung-SCC	True	0.0
Lung-SCC	True	0.0
Bladder-TCC	False	4.811592056113748
Bladder-TCC	False	0.7907392407976114
Bladder-TCC	True	0.0
Bladder-TCC	False	4.911101312183647
Bladder-TCC	False	0.7451838049766493
Bladder-TCC	False	0.4330394613910839
Bladder-TCC	False	1.0316410321155003
Bladder-TCC	False	0.6192668137845676
Bladder-TCC	False	2.1803674356057243
Bladder-TCC	False	0.5808918392662293
Bladder-TCC	False	1.3433041350812598
Bladder-TCC	True	4.939333438134468
Bladder-TCC	True	0.0
Liver-HCC	False	16.928307924708836
Liver-HCC	False	12.813147543182183
Ovary-AdenoCA	False	3.258146509040226
Ovary-AdenoCA	True	0.0
Prost-AdenoCA	False	18.940469269875205
Prost-AdenoCA	False	42.24614996104196
Prost-AdenoCA	False	24.203801077992146
Skin-Melanoma	False	0.8470752186765546
Skin-Melanoma	False	1.6686739069900618
Skin-Melanoma	False	1.1275482876631682
Kidney-RCC	False	9.162642911792807
Kidney-RCC	False	23.622709753574696
Kidney-RCC	True	0.0
Kidney-RCC	False	33.806307535870495
Kidney-RCC	True	0.0
Bladder-TCC	False	0.595927581227028
Bladder-TCC	False	14.433606328477902
Bladder-TCC	False	10.0254498023579
Bladder-TCC	False	1.0366389883353853
Bladder-TCC	True	0.0
Bladder-TCC	False	0.9334004319820032
Bladder-TCC	False	1.0954652937809302
Bladder-TCC	True	0.8755590993037494
Bladder-TCC	False	1.012358996201796
Bladder-TCC	True	0.0
Liver-HCC	False	6.404586240217336
Liver-HCC	False	8.172318125952302
Liver-HCC	True	0.0
Liver-HCC	True	0.0
Liver-HCC	False	14.32762954822577
Liver-HCC	True	0.0
Prost-AdenoCA	False	23.786387299935832
Prost-AdenoCA	False	53.054825125308746
Prost-AdenoCA	False	30.396342264201934
Lung-SCC	False	5.978715885309348
Lung-SCC	False	3.887067422312302
Lung-SCC	False	4.020897309742854
Lung-SCC	True	0.3573200082890508
Lung-SCC	False	1.1473308568534424
Lung-SCC	True	0.0
Uterus-AdenoCA	False	0.7829734524686158
Uterus-AdenoCA	False	1.5446878548580054
Uterus-AdenoCA	False	2.518548096972076
Uterus-AdenoCA	False	2.037302682245453
Uterus-AdenoCA	False	0.6188414526043932
Uterus-AdenoCA	False	1.4454704614409464
Uterus-AdenoCA	True	3.5553100075766997
Uterus-AdenoCA	False	2.4436099366527277
Uterus-AdenoCA	True	0.0
Lymph-BNHL	False	2.623791762085713
Lymph-BNHL	False	173.9191218254652
Liver-HCC	False	18.71229962937905
Liver-HCC	False	9.029269933734996
Liver-HCC	False	24.689656524203848
Liver-HCC	False	10.612038845896059
Liver-HCC	False	9.755153169233228
Liver-HCC	False	24.281332313698176
Liver-HCC	False	8.121253799878948
Liver-HCC	False	9.544853729502622
Liver-HCC	True	0.0
Liver-HCC	False	24.382898535770675
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	2.2619303676966678
Panc-AdenoCA	False	1.013522945802698
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	4.33574099130759
Panc-AdenoCA	True	0.0
Lung-AdenoCA	False	0.5250097259253523
Lung-AdenoCA	False	0.32397475170643614
Lung-AdenoCA	False	4.368198899412622
Lung-AdenoCA	False	0.7373864255191267
Lung-AdenoCA	False	1.8351746574192211
Lung-AdenoCA	True	0.0
Ovary-AdenoCA	False	0.7474877367215675
Ovary-AdenoCA	True	0.0
Breast-AdenoCa	False	3.6221392620921766
Breast-AdenoCa	True	0.0
Liver-HCC	False	3.852943436464877
Liver-HCC	False	3.511832471936203
Liver-HCC	False	6.60382613138832
Liver-HCC	True	3.5104333354932007
Liver-HCC	False	1.387563396632928
Liver-HCC	False	3.453752837651871
Liver-HCC	False	5.464563115098783
Head-SCC	False	96.99498099805717
Head-SCC	True	0.0
Head-SCC	False	70.27484618406541
Head-SCC	False	5.8587276161986654
Head-SCC	False	1.312778994661995
Head-SCC	False	4.470527292116117
Head-SCC	False	3.167491692591004
Head-SCC	True	0.0
Head-SCC	False	2.6121648631945944
Panc-AdenoCA	False	14.27538593952143
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	9.121173205071788
Panc-AdenoCA	True	0.0
Ovary-AdenoCA	False	2.1464737586126907
Ovary-AdenoCA	True	0.0
Liver-HCC	True	0.0
Liver-HCC	False	22.711716145925507
Liver-HCC	True	0.0
Liver-HCC	False	10.314388345164337
Breast-AdenoCa	False	5.389638223542564
Breast-AdenoCa	False	4.215554932771501
Breast-AdenoCa	True	0.0
Breast-AdenoCa	False	1.3495773906605073
Breast-AdenoCa	True	0.0
Thy-AdenoCA	True	0.0
Prost-AdenoCA	False	21.18184289589682
Prost-AdenoCA	False	27.0680258557789
Eso-AdenoCa	True	0.0
Eso-AdenoCa	False	1.087866048345786
Eso-AdenoCa	False	2.627603088517817
Eso-AdenoCa	False	5.328772330526893
Eso-AdenoCa	True	0.0
Eso-AdenoCa	True	0.0
Breast-LobularCa	True	0.0
Liver-HCC	True	3.075752954903664
Liver-HCC	False	7.229822583079115
Liver-HCC	False	4.203497617866196
Liver-HCC	False	3.3230196246215753
Liver-HCC	False	3.0781688833002083
Liver-HCC	False	6.141011978206552
Liver-HCC	False	4.776518611698511
Liver-HCC	False	16.139702224435805
Liver-HCC	True	0.0
Liver-HCC	False	5.1605136422738145
Liver-HCC	False	22.144672745427773
Lymph-CLL	False	52.744167259187805
Lymph-CLL	False	60.64617542543902
Lymph-CLL	False	43.80627561475328
Lymph-CLL	True	0.0
Bladder-TCC	True	0.0
Bladder-TCC	False	0.6745357785689255
Bladder-TCC	False	3.814049781264354
Bladder-TCC	False	0.7388038816585447
Bladder-TCC	False	1.7600714645190807
Bladder-TCC	False	1.8599504993063471
Bladder-TCC	True	1.982106408016597
Bladder-TCC	False	1.1458982352993046
Bladder-TCC	True	4.2134713372044725
Bladder-TCC	True	0.0
Bladder-TCC	False	4.282110951725367
Kidney-RCC	False	7.2013012409645905
Kidney-RCC	False	6.5100068413944445
Kidney-RCC	False	3.094344624890157
Liver-HCC	False	13.470904664345007
Liver-HCC	False	11.392190161115751
Liver-HCC	False	9.005945741923696
CNS-Oligo	False	469.3782231601153
CNS-Oligo	True	0.0
Liver-HCC	False	32.07877794986459
Liver-HCC	True	0.0
Liver-HCC	False	25.65922840605844
Liver-HCC	False	34.0995541703962
Liver-HCC	False	33.54897265471735
Eso-AdenoCa	False	1.1271041820606937
Eso-AdenoCa	False	2.65744879333383
Eso-AdenoCa	False	4.279154691615372
Eso-AdenoCa	False	2.7993918547297314
Eso-AdenoCa	True	0.0
Panc-Endocrine	True	0.0
Panc-Endocrine	False	6.605333738913655
Panc-Endocrine	True	0.0
Prost-AdenoCA	False	21.21871832269907
Prost-AdenoCA	False	6.7787871316023
Lung-SCC	False	5.560661253048195
Lung-SCC	False	5.311020193405904
Lung-SCC	False	3.759639920303011
Lung-SCC	False	7.2305376665743895
Lung-SCC	False	4.786868255016335
Lung-SCC	False	1.0531064224005517
Lung-SCC	True	1.7724524245874715
Lung-SCC	True	0.0
CNS-Medullo	True	0.0
Liver-HCC	False	6.382623729817322
Liver-HCC	False	26.256055431028997
Liver-HCC	True	0.0
Liver-HCC	False	4.968345236216673
ColoRect-AdenoCA	True	0.0
ColoRect-AdenoCA	True	0.0
ColoRect-AdenoCA	True	19.179497659716215
ColoRect-AdenoCA	False	11.131627425555234
ColoRect-AdenoCA	False	7.538631329763849
ColoRect-AdenoCA	True	0.0
Uterus-AdenoCA	False	3.304334730684747
Uterus-AdenoCA	False	2.3106247204406984
Uterus-AdenoCA	False	6.516679840344995
Uterus-AdenoCA	False	5.156308401306629
Uterus-AdenoCA	False	21.781799984991643
Kidney-RCC	False	34.350988056103915
Kidney-RCC	False	16.525051745894675
Kidney-RCC	False	18.93517234730266
Kidney-RCC	True	0.0
Kidney-RCC	True	0.0
Liver-HCC	False	5.953856695238218
Liver-HCC	False	10.973708165141465
Liver-HCC	True	0.0
Liver-HCC	False	5.750357430289548
Liver-HCC	False	19.893647262132916
CNS-PiloAstro	False	1748.3998695936561
Kidney-RCC	False	6.499451437719103
Kidney-RCC	False	11.751063289554832
Kidney-RCC	False	9.309216926257822
Kidney-RCC	True	0.0
Kidney-RCC	True	0.0
Kidney-RCC	True	0.0
CNS-PiloAstro	True	51672.56970047221
Lung-AdenoCA	False	1.0986176643183507
Lung-AdenoCA	True	0.0
Lung-AdenoCA	False	1.414100053317804
Lung-AdenoCA	False	0.803738974601758
Lung-AdenoCA	False	1.555796620825129
CNS-Medullo	True	0.0
CNS-Medullo	True	0.0
CNS-Medullo	True	0.0
CNS-Medullo	True	0.0
CNS-Medullo	False	20.24482696825653
CNS-GBM	True	3.674805564873301
CNS-GBM	True	0.0
CNS-PiloAstro	True	0.0
Lymph-BNHL	False	13.545694824600211
Lymph-BNHL	True	0.0
Lymph-BNHL	True	0.0
Liver-HCC	False	6.604071721054225
Liver-HCC	False	10.64529834002353
Liver-HCC	False	5.136689457788633
Liver-HCC	False	27.16702104315549
Liver-HCC	False	5.549639429462246
Liver-HCC	False	27.626965332122392
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	12.643814325456969
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	3.462295798331735
Panc-AdenoCA	False	17.829142507765223
Panc-AdenoCA	True	0.0
Panc-AdenoCA	False	2.2986648016210474
Panc-AdenoCA	False	7.099683778851678
Panc-AdenoCA	False	2.6703968106442457
Panc-AdenoCA	False	2.0626870750990745
Panc-AdenoCA	True	0.0
Lymph-BNHL	False	2.351755611786878
Lymph-BNHL	False	3.358263666443577
Lymph-BNHL	False	4.009404587864476
Lymph-BNHL	False	77.19525013415465
Lymph-BNHL	False	31.04442984291196
Lymph-BNHL	False	177.17669393348285
Lymph-BNHL	True	80.82666835773331
Lymph-BNHL	True	0.0
Prost-AdenoCA	False	29.78469892120141
Prost-AdenoCA	False	19.03075677758527
Panc-Endocrine	True	22.330085067402177
Panc-Endocrine	True	0.0
Panc-Endocrine	False	14.433509261929093
Liver-HCC	False	2.545538201254598
Liver-HCC	True	0.0
Liver-HCC	False	1.9799359842045197
Liver-HCC	False	4.3631346438371015
