cancer_gene_type	mutation_count_bin	gene_exp
TSG	0	0.12536248129744215
OG	0	0.11535742440212017
TSG	0	0.007855851821372103
OG	0	0.006822721390929738
OG	0	0.11533118992641692
OG	0	0.036474312985040794
OG	0	0.14840898434171645
TSG	0	0.1682136598617388
TSG	0	0.5532656778709029
TSG	0	0.2057185458856526
TSG	0	0.330852988232329
TSG	0	0.011846962467940685
OG	0	0.023434487856748558
OG	0	0.0668967395987922
TSG	0	0.050448726461672075
OG	0	0.10273433610426973
OG	0	0.030523232126668683
OG	0	0.05679777564197181
TSG	0	0.06323807732217543
TSG	0	0.1442138041748438
TSG	0	0.08983941390123466
TSG	0	0.09418999985744378
TSG	0	0.09044284352275433
TSG	0	0.0016355909771527467
OG	0	0.006402602095634258
OG	0	0.01528823252212697
OG	0	0.03565540349200125
TSG	0	0.03622779379917981
TSG	0	0.05004623627568418
TSG	0	0.022941792055973166
TSG	0	0.054554405316100445
OG	0	0.0835388426408576
TSG	0	0.271592921769206
OG	0	0.013903595043178792
OG	0	0.10498952273175899
OG	0	0.039724449083456195
OG	0	0.009282125683302216
TSG	0	0.051551020683751544
TSG	0	0.12062889779067391
TSG	0	0.2311425168970394
OG	0	0.0891837060381831
TSG	0	0.022911614701310347
OG	0	0.023239650593707126
OG	0	0.048036238264779624
TSG	0	0.5063250783775374
OG	0	0.05548193835880391
OG	0	0.015478434098617395
OG	0	0.11587755099253938
TSG	0	0.23093886578215136
TSG	0	0.2048899230704428
TSG	0	0.28560968449436536
TSG	0	0.0005915647735915731
OG	0	0.013178283942823879
OG	0	0.2016859718441566
TSG	0	0.308103981161163
TSG	0	0.184545813796025
OG	0	0.1211476490894773
TSG	0	0.11352805029917441
OG	0	0.014575430923545216
TSG	0	0.0022056715538402386
TSG	0	0.024646430635141565
TSG	0	0.1308326313666197
OG	0	0.04895629019664273
TSG	0	0.003339896401418658
OG	0	0.013094419962174739
OG	0	0.05447510847174864
OG	0	0.036766465579937714
TSG	0	0.06844215630852657
TSG	0	0.04311517771193311
TSG	0	0.06514257048858157
TSG	0	0.119124122883797
OG	0	0.05390936883535232
TSG	0	0.010204005715926131
OG	0	0.014443320694040985
OG	0	0.056464881855373565
TSG	0	0.1437226394410097
OG	0	0.14608855902459975
OG	0	0.052853475086523764
OG	0	0.21509778859915232
TSG	0	0.2209027729043526
TSG	0	0.8900741296989032
TSG	0	0.6610455629860246
TSG	0	0.23996876791236552
TSG	0	0.3542607059158733
OG	0	0.10250620690096805
TSG	0	0.01688849576354106
OG	0	0.013677974900793985
OG	0	0.012208742812657717
OG	0	0.1475069335817612
TSG	0	0.07946589977208245
TSG	0	0.09565784262158392
OG	0	0.1443075302171785
TSG	0	0.02436434653270534
OG	0	0.015069838306725574
OG	0	0.1515155792375083
TSG	0	0.09743386039640024
OG	0	0.03144746880294663
OG	0	0.004621410536629731
OG	0	0.029978416334052838
TSG	0	0.020096494414908118
TSG	0	0.040841890410219746
TSG	0	0.03865178460678411
TSG	0	0.04893424960199869
OG	0	0.027755483910911503
TSG	0	0.011845996574330988
OG	0	0.005283778913662345
OG	0	0.02617639924252727
TSG	0	0.09257426512806771
OG	0	0.23129097585124392
OG	0	0.06297544742129212
OG	0	0.16661769271698681
TSG	0	0.21846863497970662
TSG	0	0.34064312189027857
TSG	0	0.5567024427502256
TSG	0	0.34254045142456896
TSG	0	0.18364597894877363
OG	0	0.06855448456666545
TSG	0	0.03267643984736911
OG	0	0.013216908199191654
OG	0	0.023946288052347643
OG	0	0.0378689182647117
TSG	0	0.16451868336648692
TSG	0	0.09057385971310788
TSG	0	0.10908292988596541
TSG	0	0.37514337076512744
TSG	0	0.303925424521928
OG	0	0.35607823932669397
TSG	0	0.0008808759942722474
OG	0	0.01511578762943137
TSG	0	0.31761917038632725
OG	0	0.02624057467362053
OG	0	0.00394786125472559
OG	0	0.01564860581945082
TSG	0	0.02110509554201452
TSG	0	0.01913625711940964
TSG	0	0.02225311781512982
TSG	0	0.08201996694278557
TSG	0	0.010235162894293283
OG	0	0.11511423612512454
TSG	0	0.006369934864594785
OG	0	0.0015818352155213286
OG	0	0.030694341205322138
TSG	0	0.13937608707195354
OG	0	0.0511197318052608
OG	0	0.02634315604678486
OG	0	0.07992184536285005
TSG	0	0.12017271811502737
TSG	0	0.04915811228343769
TSG	0	0.1766273211330235
TSG	0	0.11420419595434979
OG	0	0.09526507410143505
TSG	0	0.1065617943503286
OG	0	0.011496575349950211
OG	0	0.02896841451779986
TSG	0	0.1545249541971155
OG	0	0.06490737019271274
OG	0	0.012473268760979156
OG	0	0.060657355650691025
TSG	0	0.07132428770978501
TSG	0	0.050210256796129275
TSG	0	0.06933815034510324
TSG	0	0.05220347544932939
OG	0	0.11320604110243129
TSG	0	0.006699189278070033
OG	0	0.010528460250534869
OG	0	0.02959645084276514
OG	0	0.1467149569470026
OG	0	0.02731554182676568
TSG	0	0.11679236186045042
TSG	0	0.15199485876865582
TSG	0	0.12713260231620233
TSG	0	0.13736108422425095
OG	0	0.08319604654197754
TSG	0	0.027452306996108955
OG	0	0.05772011699930062
OG	0	0.1638249864507217
OG	0	0.06451224166605891
TSG	0	0.13136880540658985
TSG	0	0.15653003470382956
TSG	0	0.26009144415114166
TSG	0	0.2311586614516777
TSG	0	0.21633763308784626
OG	0	0.15736698720790301
OG	0	0.012825452044602732
OG	0	0.056902348487988995
TSG	0	0.12756993363261418
OG	0	0.07297559842642093
OG	0	0.021737461627668524
TSG	0	0.18232158479787258
TSG	0	0.11863996229991262
TSG	0	0.15076145453496545
TSG	0	0.2972223704434209
TSG	0	0.13025997423719268
TSG	0	0.02023418557549702
OG	0	0.022417744719249923
OG	0	0.16094997652416987
TSG	0	0.3652842601502096
OG	0	0.05250749638759503
OG	0	0.007627381889203635
TSG	0	0.028583331827564642
TSG	0	0.04683171219961393
TSG	0	0.06099173857294524
TSG	0	0.031543471933445026
TSG	0	0.044588542458738896
OG	0	0.009275809855706429
OG	0	0.12078599535415305
OG	0	0.04851341513878727
TSG	0	0.04759382605799853
TSG	0	0.06630182097141647
TSG	0	0.10514569378823224
TSG	0	0.08431814498675488
TSG	0	0.08765253121462113
OG	0	0.16052834376542677
TSG	0	0.0027182837494115148
OG	0	0.009381861834623303
OG	0	0.12026258359396773
OG	0	0.03006312565630994
TSG	0	0.05920227434357949
TSG	0	0.2611706135600762
TSG	0	0.4017826161335359
TSG	0	0.22784730551472304
TSG	0	0.2605817922513631
OG	0	0.256657032215589
TSG	0	0.2317697630056599
OG	0	0.01937906078575452
OG	0	0.11966230618202384
TSG	0	0.08654267144753673
TSG	0	0.2684656044375938
OG	0	0.1185315255093185
TSG	0	0.01370697693990724
OG	0	0.008220969695034934
OG	0	0.18037003208175278
TSG	0	0.17108536796211907
OG	0	0.10687986663364049
OG	0	0.011841293265762927
OG	0	0.09393150666930133
TSG	0	0.0462900608818884
TSG	0	0.11724565644358749
TSG	0	0.15071917699801682
OG	0	0.26230892756198887
TSG	0	0.0016514214840524838
OG	0	0.006082334377464987
OG	0	0.1934639510527112
TSG	0	0.11386412102387222
OG	0	0.04971953177034128
OG	0	0.014402356248899875
OG	0	0.07216964883199806
TSG	0	0.07820311899900559
TSG	0	0.05508826543453315
TSG	0	0.08715861536589915
TSG	0	0.3673230586932609
TSG	0	0.09095968621351509
OG	0	0.10220467132331122
TSG	0	0.00643792049573611
OG	0	0.010306711704296829
OG	0	0.03530872803812793
TSG	0	0.050645315902527466
OG	0	0.013855281960626882
OG	0	0.09531237855150698
TSG	0	0.06680041055577358
TSG	0	0.08984577295815874
TSG	0	0.08235312313433468
TSG	0	0.18155222470376753
OG	0	0.08860960711847454
TSG	0	0.0006699061988980982
OG	0	0.004727203357089713
OG	0	0.007234221327350846
TSG	0	0.11875984652976372
OG	0	0.11280936997224901
OG	0	0.024276367835780736
OG	0	0.16391152095287628
TSG	0	0.1022009639073189
TSG	0	0.10788973848731342
TSG	0	0.17473963571262027
OG	0	0.07046466513769688
TSG	0	0.000865104536299722
OG	0	0.018365571171133133
OG	0	0.059624679874458505
TSG	0	0.05052774062919185
OG	0	0.0385385113961185
OG	0	0.07801754380566059
TSG	0	0.17292075202030385
TSG	0	0.1268759205254003
TSG	0	0.25672463838227566
TSG	0	0.22768357794424388
OG	0	0.22929355824965517
TSG	0	0.01964513836493241
OG	0	0.019402014306558822
OG	0	0.10170595814713573
TSG	0	0.047795052586062384
OG	0	0.06563806307395723
OG	0	0.02125213799598879
TSG	0	0.10852162969858664
TSG	0	0.09329727299646424
TSG	0	0.13712402283428732
TSG	0	0.025642173737844543
OG	0	0.018679835730588328
TSG	0	0.16000618226125934
OG	0	0.006860010505256155
TSG	0	0.0339540011644307
TSG	0	0.019199381458385685
TSG	0	0.029810065211026134
TSG	0	0.08274692874747154
TSG	0	0.019828424522473645
OG	0	0.03623893226291757
TSG	0	0.004546392277716055
OG	0	0.007697796349093146
OG	0	0.026268716848235035
OG	0	0.06715498226710527
TSG	0	0.08680112667797822
TSG	0	0.08880530755448551
OG	0	0.1418284462945327
TSG	0	0.039729222999893204
OG	0	0.011384794444532794
OG	0	0.11310989757879618
TSG	0	0.1449821033213709
OG	0	0.10100583167766473
OG	0	0.014180484868142969
OG	0	0.1573769393098668
TSG	0	0.09015880249629624
TSG	0	0.1042942088224298
TSG	0	0.08778983701934229
TSG	0	0.14907238454594054
TSG	0	0.28237715876136177
OG	0	0.43376352539428725
TSG	0	0.004148046423995398
OG	0	0.014341759200644918
OG	0	0.22586559578358928
TSG	0	0.17605586526692354
OG	0	0.10998857982956156
OG	0	0.028872729040471248
OG	0	0.11431214155542917
TSG	0	0.09877149350959907
TSG	0	0.06651914749587118
TSG	0	0.24111517865816778
TSG	0	0.10860325045152856
OG	0	0.17433050195254876
TSG	0	0.003831288268040093
OG	0	0.03693461325996227
OG	0	0.034478982248826666
OG	0	0.03722899816382577
OG	0	0.00921840221954343
OG	0	0.04407112158365554
TSG	0	0.10056980098321987
TSG	0	0.18343570434387566
TSG	0	0.04474626229454015
TSG	0	0.029180429169915142
OG	0	0.01617589436950113
OG	0	0.3510722326312734
TSG	0	0.2787807869007895
OG	0	0.05940547368969427
OG	0	0.017812316208807293
TSG	0	0.09953849518635081
TSG	0	0.12695720167153304
TSG	0	0.14244218367808686
TSG	0	0.18162783601539184
OG	0	0.34399283858302815
TSG	0	0.03440962673953107
OG	0	0.016944488281587542
OG	0	0.06617176083318393
TSG	0	0.17857933726309716
OG	0	0.046482136365003125
OG	0	0.008751435904195403
OG	0	0.05451108674835241
TSG	0	0.0404017500206298
TSG	0	0.14248998272893232
TSG	0	0.04669241312993247
TSG	0	0.12688276730802456
TSG	0	0.008159750388701184
OG	0	0.17761725119902802
TSG	0	0.09011636615460288
TSG	0	0.10833294103292576
TSG	0	0.16751897298377869
TSG	0	0.11627462870973974
TSG	0	0.14675095694262838
OG	0	0.48894150477514076
OG	0	0.013025003608123125
OG	0	0.11680452790993388
TSG	0	0.3236086397192711
OG	0	0.0022009581869407153
TSG	0	0.0737736456263695
OG	0	0.2015348509749576
TSG	0	0.009997693619070984
OG	0	0.0019710940571834924
OG	0	0.0599786326511534
TSG	0	0.8306842388968613
OG	0	0.027875512398240824
OG	0	0.013186233781507102
TSG	0	0.2663023598347415
TSG	0	0.031391387725212515
TSG	0	0.1649313953768508
TSG	0	0.1302792644045521
OG	0	0.1358262218936298
TSG	0	0.2407889754637005
OG	0	0.020088955401329604
OG	0	0.10673535447221004
TSG	0	0.050681511718194856
OG	0	0.08041565556696403
OG	0	0.012217610309861083
OG	0	0.08895068062627069
TSG	0	0.043606206740705165
TSG	0	0.15499258235819546
TSG	0	0.0
TSG	0	0.08860865097509732
TSG	0	0.0798371436237892
TSG	0	0.15630003894942823
OG	0	0.07578275366435153
TSG	0	0.0023498188828173098
OG	0	0.004166575776440953
OG	0	0.019742466207347965
TSG	0	0.03924305173318537
TSG	0	0.09852638442751363
TSG	0	0.36979048665713515
TSG	0	0.06890107887170759
TSG	0	0.09628297020776089
OG	0	0.07614391226224357
TSG	0	0.11475066203738209
OG	0	0.009235532230740534
OG	0	0.09826357759934588
TSG	0	0.08166116694748102
OG	0	0.04063355517928487
OG	0	0.018078859264470726
OG	0	0.09301610370876996
TSG	0	0.10894886458016956
TSG	0	0.07472745489534643
TSG	0	0.26507914228071955
TSG	0	0.12875544718752144
OG	0	0.15306605403503407
OG	0	0.010126704796791789
OG	0	0.26084572662698147
OG	0	0.09139808411288051
TSG	0	0.05592116603127475
TSG	0	0.07247638363456851
TSG	0	0.05104313931255545
TSG	0	0.032648058313248726
OG	0	0.016686531160402366
TSG	0	0.11764736456890114
OG	0	0.09726544463317266
OG	0	0.04255996176386896
OG	0	0.07991211310242627
TSG	0	0.5203764404415764
TSG	0	0.0821098708743238
TSG	0	0.1339025608703058
TSG	0	0.1791725427630249
OG	0	0.14491230345666636
TSG	0	0.01820111603793824
OG	0	0.010076199049822866
OG	0	0.056343198676337594
OG	0	0.011134112136280388
OG	0	0.024256737485135117
TSG	0	0.05388861239395781
TSG	0	0.02598790322110988
TSG	0	0.07428365121185938
TSG	0	0.09539630457046788
TSG	0	0.018293778293226797
TSG	0	0.010916991471721805
OG	0	0.02640107114470109
OG	0	0.48073677379804775
OG	0	0.14177721169240168
OG	0	0.09607489228403683
OG	0	0.06599586764441512
TSG	0	0.07343007698393807
TSG	0	0.07111156729357082
OG	0	0.1661572673435582
TSG	0	0.04274628634685767
OG	0	0.016561143486624446
OG	0	0.428557435626327
TSG	0	0.04505369351649365
OG	0	0.06287255792133756
OG	0	0.023859297059212723
OG	0	0.08506182166940797
TSG	0	0.13764284310362304
TSG	0	0.044553947239226475
TSG	0	0.0534385356835602
TSG	0	0.11522463171084554
OG	0	0.1645647679605084
TSG	0	0.15594816041245738
OG	0	0.010090198894906607
OG	0	0.04525448970714612
TSG	0	0.18339624926458484
OG	0	0.14795594345515373
OG	0	0.05249692045372806
OG	0	0.11255907876174034
TSG	0	0.10811873454414035
TSG	0	0.0676269585745706
TSG	0	0.20368508883986147
TSG	0	0.29873616472772613
OG	0	0.13134611349512662
TSG	0	0.002060249010121555
OG	0	0.019417791689576407
OG	0	0.05413128428655723
TSG	0	0.1976465443956281
OG	0	0.06444457653297316
OG	0	0.10644369204468315
TSG	0	0.1311787410259327
TSG	0	0.13086272048864894
TSG	0	0.2552649884636651
TSG	0	0.17773326230572786
TSG	0	0.21936684550574392
OG	0	0.1841985940513706
TSG	0	0.001387905499317381
OG	0	0.008259087722792694
OG	0	0.6740367981926811
TSG	0	0.03861224484923533
OG	0	0.08689744973904391
OG	0	0.012251083159618393
TSG	0	0.049788268216974595
TSG	0	0.04822886191554332
OG	0	0.08223636791088987
TSG	0	0.0009229855111421249
OG	0	0.029805153631323182
OG	0	0.08349410206974867
TSG	0	0.049462299733355565
OG	0	0.03992223950827466
OG	0	0.025648479086488082
OG	0	0.05241468403659559
TSG	0	0.03012599586512846
TSG	0	0.015581411811220358
TSG	0	0.0926442359429089
TSG	0	0.18190040247654393
TSG	0	0.09577044098835376
OG	0	0.09032696638280406
TSG	0	0.10746873894882869
OG	0	0.01243543293905425
OG	0	0.0648347678624896
TSG	0	0.2763479896536842
OG	0	0.07176360061462364
OG	0	0.014286819442475103
OG	0	0.059181506320686104
TSG	0	0.06707972984687104
TSG	0	0.1887114563276424
TSG	0	0.19531840322948107
TSG	0	0.1412026713130346
OG	0	0.27638794396143906
TSG	0	0.0006818874619047818
OG	0	0.010932977738162654
OG	0	0.09463429613193554
OG	0	0.0035912563119248958
TSG	0	0.0264607738487863
TSG	0	0.10609854278576325
TSG	0	0.19318219626617011
TSG	0	0.021993747941205774
TSG	0	0.07371356802817966
OG	0	0.25047565264530547
OG	0	0.007934458697147102
OG	0	0.14403921856491853
TSG	0	0.2841869992772121
OG	0	0.10228189404755403
OG	0	0.0516407472268141
TSG	0	0.6640798279457678
TSG	0	0.184835283219354
TSG	0	0.16425467964142523
TSG	0	0.15989060502334868
TSG	0	0.47169642406635187
OG	0	0.24243812715251442
TSG	0	0.006950696825746952
OG	0	0.009168524856913033
TSG	0	0.13246847617521573
OG	0	0.09131360431930238
OG	0	0.18629164684996322
TSG	0	0.10356240941763774
TSG	0	0.12829681657423805
TSG	0	0.1890580231981435
OG	0	0.05737847479160558
TSG	0	0.007235669961790545
OG	0	0.014372996271449409
OG	0	0.06385224109094335
TSG	0	0.38393630374062626
OG	0	0.058812451496917585
TSG	0	0.23531158170533348
TSG	0	0.12763225175130205
TSG	0	0.14843764170986415
TSG	0	0.3530317756934043
TSG	0	0.25525954149049057
OG	0	0.3227701392904026
TSG	0	0.0004465765713963933
OG	0	0.017121656730641203
OG	0	0.0441911185794985
TSG	0	0.6785924647995771
OG	0	0.06432893327103298
OG	0	0.008402588282195917
OG	0	0.05363314670654341
TSG	0	0.06231311680816803
TSG	0	0.08916582943660073
TSG	0	0.14398916565280112
TSG	0	0.11632448949588316
OG	0	0.2689100951688225
TSG	0	0.003253432774147528
OG	0	0.01843410208448888
OG	0	0.1504994216770388
TSG	0	0.16642504525460322
OG	0	0.09248019013291167
OG	0	0.014549801392089463
OG	0	0.044042462093155106
TSG	0	0.12205521520714217
TSG	0	0.1924292739940759
TSG	0	0.23736651445121482
TSG	0	0.07653741865904747
OG	0	0.13848231039668984
TSG	0	0.0005221678970257902
OG	0	0.0209078326205174
OG	0	0.044501046650037575
TSG	0	0.44948023310312635
OG	0	0.10912707516192328
OG	0	0.05965695209719631
TSG	0	0.09437126094637754
TSG	0	0.10752442711382282
TSG	0	0.24271283716737485
TSG	0	0.17764445671862106
TSG	0	0.104662852619557
OG	0	0.16947905610084396
TSG	0	0.13105323300728447
OG	0	0.02137309180548218
OG	0	0.10203973623091762
OG	0	0.02695603652808231
OG	0	0.09523215754781927
TSG	0	0.031062322457067446
TSG	0	0.08508421336035535
TSG	0	0.2420880603186615
TSG	0	0.20166748181869867
OG	0	0.025318089624450542
OG	0	0.14407883554887999
OG	0	0.13389870649400418
OG	0	0.11946952466622338
TSG	0	0.11972833945557686
TSG	0	0.15612878149608556
TSG	0	0.20103790060281573
TSG	0	0.2029281449950106
TSG	0	0.15659641754806902
OG	0	0.17669999148602056
TSG	0	0.0012303428238931106
OG	0	0.34611894551892153
OG	0	0.06581271809246779
OG	0	0.019151432460340418
TSG	0	0.07086035385199232
TSG	0	0.05939749196522721
TSG	0	0.18292639888558251
TSG	0	0.08372705329928387
TSG	0	0.12999208602087944
OG	0	0.13046176324624895
TSG	0	0.1382561884890338
OG	0	0.012281603103204447
OG	0	0.027840265628726213
TSG	0	0.1464554757625892
OG	0	0.20491976309073223
OG	0	0.0665126515418118
OG	0	0.22223788515924645
TSG	0	0.20050048856857425
TSG	0	0.4668281263045936
TSG	0	0.5770028873847127
TSG	0	0.31545189096365933
TSG	0	0.29672655478051796
OG	0	0.09333310291838998
TSG	0	0.014048341172077093
OG	0	0.02188299053043577
OG	0	0.0049285029331834745
TSG	0	0.20654021193588426
OG	0	0.07125336523736177
TSG	0	0.03328891515802622
TSG	0	0.06061885808109778
TSG	0	0.11337772556473787
OG	0	0.35038327008261105
TSG	0	0.0042691832149585945
OG	0	0.013129797826625015
TSG	0	0.04353634548726666
OG	0	0.1311829750470311
OG	0	0.06257966068074872
OG	0	0.12885150200198864
TSG	0	0.07272417009189229
TSG	0	0.18861463385362048
TSG	0	0.15255890082232845
OG	0	0.17561169644627603
TSG	0	0.06085668914098133
OG	0	0.02252504456103909
OG	0	0.1778828976471226
TSG	0	0.12236700942543041
OG	0	0.06591230052239376
OG	0	0.0216256835647272
TSG	0	0.12272313337413182
TSG	0	0.09891064586911498
TSG	0	0.10420200114494249
OG	0	0.1260922882138215
TSG	0	0.007371673287613892
OG	0	0.01541928467981793
OG	0	0.038060933313673266
TSG	0	0.3404137812271369
OG	0	0.08155979515766816
OG	0	0.013904675658369774
OG	0	0.07089253057231724
TSG	0	0.21206516036279696
TSG	0	0.047113701024767626
TSG	0	0.18349465678007032
TSG	0	0.08528806984460305
TSG	0	0.1286086364480889
OG	0	0.1870015805947733
TSG	0	0.0013506111324578132
OG	0	0.025718716413037055
OG	0	0.27272799187084745
TSG	0	0.023788373711712565
OG	0	0.07458097879808318
OG	0	0.0472527597723354
TSG	0	0.03470011726523224
TSG	0	0.010261607095305502
TSG	0	0.05898420802473082
TSG	0	0.06601359712340614
TSG	0	0.07688377638472406
OG	0	0.038342128296527056
TSG	0	0.002892906797454768
OG	0	0.004770962666330191
OG	0	0.028990682249390165
TSG	0	0.4375308400728217
OG	0	0.08421079036043085
OG	0	0.07051708876197452
TSG	0	0.10277936929104187
TSG	0	0.1376537668112435
TSG	0	0.3196371400417761
OG	0	0.11999965284606812
TSG	0	0.007007302848962886
OG	0	0.016647288623705094
OG	0	0.11723990651217556
OG	0	0.1756236076510919
TSG	0	0.03294323263170732
TSG	0	0.15809016817897553
TSG	0	0.291050954539415
OG	0	0.13725687660297414
TSG	0	0.17062718718396883
OG	0	0.026613550175184596
OG	0	0.08520294823660139
TSG	0	0.2585512573870524
OG	0	0.07917340864476141
OG	0	0.01714494896965487
OG	0	0.10342052272144413
TSG	0	0.07218720554469958
TSG	0	0.1025889532607561
TSG	0	0.00013827522038242912
TSG	0	0.19676781655925688
TSG	0	0.2096391119503145
TSG	0	0.19060265329708054
OG	0	0.2567760919071961
TSG	0	0.01489149988489221
OG	0	0.012911015758693243
TSG	0	0.03534705595533207
OG	0	0.014044478391640974
OG	0	0.0015371803562827563
TSG	0	0.008432053424239055
TSG	0	0.00410044226850289
OG	0	0.02179430604030975
TSG	0	0.000726061830054411
OG	0	0.0019450807312307542
OG	0	0.13402106255130966
TSG	0	0.2717602015881381
OG	0	0.1714473004676383
OG	0	0.1993272638099561
TSG	0	0.17523451663201842
TSG	0	0.2636753521092282
TSG	0	0.378708308464993
TSG	0	0.5124691332556275
TSG	0	0.29849487815800035
OG	0	0.11515013924189975
TSG	0	0.012940241344509872
OG	0	0.023785297511110335
OG	0	0.040764597807807834
TSG	0	0.17697147879189937
OG	0	0.009702976774103025
OG	0	0.06637708905084846
TSG	0	0.01318423720285764
TSG	0	0.05604680522864053
OG	0	0.09564690886053398
TSG	0	0.007459919773790029
OG	0	0.007680136685904847
OG	0	0.040500665687997026
TSG	0	0.041872436000927146
OG	0	0.06962092906729085
OG	0	0.014414146563966267
OG	0	0.12883080158852392
TSG	0	0.08255749977607617
TSG	0	0.1523694923941243
TSG	0	0.12364568422404064
TSG	0	0.22277446116896055
OG	0	0.06613485045782586
TSG	0	0.004201993982074556
OG	0	0.008809634534390353
OG	0	0.13515732950987155
TSG	0	0.12472349805774655
OG	0	0.13995102641901164
OG	0	0.0644050025502682
OG	0	0.20840459422018395
TSG	0	0.19692991896288645
TSG	0	0.36401283991359623
TSG	0	0.400171853497663
TSG	0	0.2058517163081798
TSG	0	0.28296060164729325
OG	0	0.08029406889536193
TSG	0	0.012332662197124304
OG	0	0.018608873916145255
OG	0	0.011491409413165957
OG	0	0.021480287469648862
OG	0	0.08718895034138319
TSG	0	0.06253418680460382
TSG	0	0.1553183448797267
TSG	0	0.17125997766681952
OG	0	0.16868764672393596
TSG	0	0.16312042773893784
OG	0	0.03469471463116596
OG	0	0.16163769943012643
OG	0	0.03562537759860226
TSG	0	0.17674642002789695
TSG	0	0.24527932708356706
TSG	0	0.35499735628333245
OG	0	0.12627825502020984
TSG	0	0.004663694287359709
OG	0	0.017727482505739686
TSG	0	0.17670434751224876
OG	0	0.0506654542280421
OG	0	0.02217643344559683
OG	0	0.1054388867622971
TSG	0	0.11852902429553835
TSG	0	0.16473364703045015
TSG	0	0.026717029825359517
OG	0	0.2728705667759517
TSG	0	0.009038785928668351
OG	0	0.011012353505262262
OG	0	0.05820480638101762
OG	0	0.005597165330555085
OG	0	0.040092046083669126
TSG	0	0.02609540079107656
TSG	0	0.036703902965747
TSG	0	0.05194126559156098
TSG	0	0.06177886408032104
TSG	0	0.08774770555058826
OG	0	0.015197564132183835
TSG	0	0.13430195676615914
OG	0	0.0043309255577881475
OG	0	0.02778820740468441
TSG	0	0.11112180868805555
OG	0	0.10101326651207464
TSG	0	0.06821583583141352
TSG	0	0.1713439967276069
TSG	0	0.02135656627616541
OG	0	0.07212451350435915
TSG	0	0.24244186747646712
OG	0	0.01155227813573646
OG	0	0.21797044500437537
TSG	0	0.48917970074736516
OG	0	0.004304929743895173
TSG	0	0.045112055761095435
TSG	0	0.03311019668189551
TSG	0	0.07980677416471214
TSG	0	0.12813754967457786
OG	0	0.18519280745892136
OG	0	0.015229260673910467
OG	0	0.19560787570134802
TSG	0	0.18029129269722777
OG	0	0.07676922419787796
OG	0	0.020342778709815518
OG	0	0.08906937029153444
TSG	0	0.11111241784742146
TSG	0	0.05256200510004609
TSG	0	0.11332435657819873
TSG	0	0.27394403020442215
OG	0	0.13658498676556396
TSG	0	0.010852383738406336
OG	0	0.01855492185326751
OG	0	0.03832959324710065
TSG	0	0.09010908645416352
OG	0	0.07660174898530824
OG	0	0.009818080312097414
OG	0	0.038200712873004646
TSG	0	0.08151530242535322
TSG	0	0.11507704614915247
TSG	0	0.11050590510958559
TSG	0	0.1586028369095644
TSG	0	0.048397764368686695
OG	0	0.08058823217730245
TSG	0	0.005674574482084156
OG	0	0.011182399133335295
OG	0	0.2121759708794113
TSG	0	0.13311804736385469
OG	0	0.06767882917966872
OG	0	0.01525858734470771
OG	0	0.06806075202011141
TSG	0	0.0905733596909478
TSG	0	0.07922410171608885
TSG	0	0.15299845870688594
TSG	0	0.17662177842535706
TSG	0	0.14370173587488302
OG	0	0.19297697757497725
TSG	0	0.004708071953293141
OG	0	0.01051327237693898
OG	0	0.14760164765471598
OG	0	0.1734065715612949
OG	0	0.026408812247872986
OG	0	0.13095605019959317
TSG	0	0.05226369491057929
TSG	0	0.12129009706663593
TSG	0	0.14432635574510624
TSG	0	0.14082821033520407
OG	0	0.23548696631951774
TSG	0	0.00721117744025457
OG	0	0.0215458236198728
OG	0	0.2748333238136011
TSG	0	0.08441008939620111
OG	0	0.38450089643021845
OG	0	0.1352557919166225
TSG	0	0.10885493890443924
TSG	0	0.10944099672177361
TSG	0	0.20063625832114193
TSG	0	0.06227632227417111
OG	0	0.26891575031369314
TSG	0	0.0005601868337122541
OG	0	0.008459005037812928
OG	0	0.388976797742127
OG	0	0.0896559313940392
OG	0	0.12519696075486986
TSG	0	0.14260206865973554
TSG	0	0.17217038928646347
TSG	0	0.019481970718995198
TSG	0	0.3222809417188708
TSG	0	0.35649317427221294
TSG	0	0.29778682567758297
OG	0	0.25905004645103363
TSG	0	0.0024073401732160886
OG	0	0.013648433961213017
OG	0	0.1297274215038049
TSG	0	0.13285209504095577
OG	0	0.18481891676603326
OG	0	0.048804542374602106
OG	0	0.23669824511098697
TSG	0	0.5186190624554111
TSG	0	0.4699876475445707
TSG	0	0.22620008914524017
TSG	0	0.3472143774153139
OG	0	0.08200658104361255
TSG	0	0.00943055557757044
OG	0	0.012886393720540278
OG	0	0.014991169444017651
TSG	0	0.13061553645755822
OG	0	0.07801970776518687
OG	0	0.017174888333225623
OG	0	0.09015145063692477
TSG	0	0.06403744562099159
TSG	0	0.1043611676020497
TSG	0	0.20296913613600145
OG	0	0.11509418413216273
TSG	0	0.00681668988239483
OG	0	0.01600403657584194
OG	0	0.04196102587853224
TSG	0	0.10421416555793202
OG	0	0.05405699371331898
OG	0	0.015917301875333904
OG	0	0.09433735824765109
TSG	0	0.109332025387502
TSG	0	0.08610226101067109
TSG	0	0.11495078175101564
TSG	0	0.17840057675498527
TSG	0	0.07751282929424992
OG	0	0.08887466083368192
TSG	0	0.0030088778486753497
OG	0	0.01646289477119084
OG	0	0.07527646968866794
TSG	0	0.04506825041564122
