cancer_gene_type	mutation_count_bin	gene_exp	gene_size_group
TSG	0-2	0.050676425786064745	Q2
TSG	0-2	0.05884053126974427	Q1
TSG	0-2	0.027176968258240175	Q1
TSG	0-2	0.19728044220448812	Q1
TSG	0-2	0.3367984955864279	Q1
TSG	0-2	0.04112667054366575	Q2
TSG	0-2	0.0787078772285187	Q1
TSG	0-2	0.12161298588075657	Q1
TSG	0-2	0.0021365239921563983	Q1
TSG	0-2	0.045097264519033106	Q1
TSG	0-2	0.15032485645260896	Q1
TSG	0-2	0.038347321745516846	Q1
TSG	0-2	0.15696549298589368	Q2
TSG	0-2	0.11343691458572762	Q1
TSG	0-2	0.2930507718627106	Q1
TSG	0-2	0.29208661165379374	Q1
TSG	0-2	0.25828850010413656	Q2
TSG	0-2	0.0750403836956287	Q1
TSG	0-2	0.13826506839187114	Q1
TSG	0-2	0.41157710041961665	Q2
TSG	0-2	0.09160835037495178	Q1
TSG	0-2	0.07143830793601723	Q1
TSG	0-2	0.3839099560559149	Q1
TSG	0-2	0.35726505253126634	Q2
TSG	0-2	0.005640436028967255	Q1
TSG	0-2	0.011352780639348647	Q2
TSG	0-2	0.0846494710432008	Q1
TSG	0-2	0.032150238115757485	Q1
TSG	0-2	0.015596584907808365	Q1
TSG	0-2	0.19445739727624936	Q1
TSG	0-2	0.07858518640518863	Q1
TSG	0-2	0.12765059066147386	Q1
TSG	0-2	0.10205556789704727	Q2
TSG	0-2	0.2629401101677208	Q1
TSG	0-2	0.0927845552959779	Q1
TSG	0-2	0.07335174480362183	Q1
TSG	0-2	0.3405448738739644	Q1
TSG	0-2	0.28528623576103085	Q2
TSG	0-2	0.03689354780565777	Q1
TSG	0-2	0.5168444492563212	Q1
TSG	0-2	0.013522376014789141	Q2
TSG	0-2	0.015537509199073875	Q1
TSG	0-2	0.05918758301964139	Q1
TSG	0-2	0.09438637753291351	Q1
TSG	0-2	0.002566376545065242	Q1
TSG	0-2	0.12722072410555574	Q1
TSG	0-2	0.07958063611230116	Q2
TSG	0-2	0.03888393355521873	Q1
TSG	0-2	0.1941304392022356	Q1
TSG	0-2	0.006806141239075248	Q1
TSG	0-2	0.3590147696175644	Q1
TSG	0-2	0.11405411224387473	Q2
TSG	0-2	0.06871141610474836	Q1
TSG	0-2	0.016031466542466597	Q3
TSG	0-2	0.24271695577861876	Q1
TSG	0-2	0.06869633707271516	Q2
TSG	0-2	0.09164434883739896	Q1
TSG	0-2	0.09004501022121943	Q1
TSG	0-2	0.16466944296053196	Q2
TSG	0-2	0.0967199330932051	Q1
TSG	0-2	0.0843347934683285	Q1
TSG	0-2	0.22408425614376437	Q1
TSG	0-2	0.23919465337143514	Q2
TSG	0-2	0.01311777961674558	Q1
TSG	0-2	0.36039291866176787	Q2
TSG	0-2	0.06120984143850396	Q1
TSG	0-2	0.15338728660379133	Q2
TSG	0-2	0.0037481590045331794	Q1
TSG	0-2	0.1699883201124388	Q1
TSG	0-2	0.122710199565585	Q2
TSG	0-2	0.09658752077065369	Q1
TSG	0-2	0.11971042214922883	Q1
TSG	0-2	0.006709088061095395	Q1
TSG	0-2	0.045859829166742076	Q1
TSG	0-2	0.07093069069766107	Q1
TSG	0-2	0.26364240280146783	Q1
TSG	0-2	0.12429421188086195	Q2
TSG	0-2	0.00906646149188251	Q1
TSG	0-2	0.1495660594047012	Q1
TSG	0-2	0.12215741239872636	Q2
TSG	0-2	0.1536474594171027	Q1
TSG	0-2	0.008475645613010696	Q3
TSG	0-2	0.19551603710926474	Q1
TSG	0-2	0.20839284066971606	Q1
TSG	0-2	0.2072480800452912	Q2
TSG	0-2	0.0006606929495911825	Q1
TSG	0-2	0.4798354795747425	Q1
TSG	0-2	0.10314528813218496	Q2
TSG	0-2	0.08550452832380408	Q1
TSG	0-2	0.18104900860185183	Q1
TSG	0-2	0.12867119414110956	Q2
TSG	0-2	0.01192056534884232	Q1
TSG	0-2	0.07756067800340666	Q1
TSG	0-2	0.1978472857593671	Q2
TSG	0-2	0.20776895510382923	Q1
TSG	0-2	0.17399636862085782	Q1
TSG	0-2	0.6103197185425018	Q2
TSG	0-2	0.0051146981662359816	Q1
TSG	0-2	0.06317827890034752	Q2
TSG	0-2	0.15141607366686707	Q1
TSG	0-2	0.46105426909894853	Q1
TSG	0-2	0.06260502285656777	Q2
TSG	0-2	0.07015655315340184	Q1
TSG	0-2	0.10258669713901905	Q1
TSG	0-2	0.040233612305655746	Q1
TSG	0-2	0.06245641403954499	Q1
TSG	0-2	0.0638046755418313	Q2
TSG	0-2	0.28994785416581625	Q1
TSG	0-2	0.17924988164574607	Q2
TSG	0-2	0.05736524787423686	Q1
TSG	0-2	0.11188678038128251	Q2
TSG	0-2	0.07589800258500501	Q1
TSG	0-2	0.3746447775933246	Q1
TSG	0-2	0.23142747522420057	Q1
TSG	0-2	0.05111524419640675	Q2
TSG	0-2	0.15887532635440432	Q1
TSG	0-2	0.08287346320603098	Q2
TSG	0-2	0.10068925823226095	Q1
TSG	0-2	0.1665948639904614	Q1
TSG	0-2	0.19442997764151745	Q1
TSG	0-2	0.15345589264354295	Q2
TSG	0-2	0.12687423204990503	Q1
TSG	0-2	0.05095684789962102	Q1
TSG	0-2	0.13174008512459365	Q1
TSG	0-2	0.035053664728207784	Q1
TSG	0-2	0.6549695032282467	Q1
TSG	0-2	0.027394798655447417	Q2
TSG	0-2	0.14326722210046708	Q1
TSG	0-2	0.1772282842335624	Q1
TSG	0-2	0.07163748232221884	Q1
TSG	0-2	0.0858769436718433	Q2
TSG	0-2	0.0231783400279933	Q1
TSG	0-2	0.10347616847667829	Q1
TSG	0-2	0.00255267067300777	Q1
TSG	0-2	0.17951888577383263	Q1
TSG	0-2	0.003436128585697079	Q1
TSG	0-2	0.7287588314230715	Q1
TSG	0-2	0.6081622389691902	Q2
TSG	0-2	0.06533983241877353	Q1
TSG	0-2	0.5570793435447037	Q1
TSG	0-2	0.09102832349278289	Q1
TSG	0-2	0.3067753245678474	Q2
TSG	0-2	0.12121717816951975	Q1
TSG	0-2	0.290956835011553	Q1
TSG	0-2	0.13323206205153723	Q2
TSG	0-2	0.20443482794749376	Q1
TSG	0-2	0.0013697232092755762	Q1
TSG	0-2	0.08708807283568147	Q1
TSG	0-2	0.1446364042929304	Q1
TSG	0-2	0.058681866224362174	Q1
TSG	0-2	0.00019831429395631195	Q1
TSG	0-2	0.0067257978775960335	Q1
TSG	0-2	0.05448711378624684	Q1
TSG	0-2	0.09842335212829202	Q1
TSG	0-2	0.20747352661248658	Q1
TSG	0-2	0.0006966394809003194	Q1
TSG	0-2	0.029455441590846988	Q1
TSG	0-2	0.045138314293755824	Q2
TSG	0-2	0.11634712511009096	Q1
TSG	0-2	0.05022764368061884	Q2
TSG	0-2	0.30496746463625884	Q1
TSG	0-2	0.0616978092865697	Q1
TSG	0-2	0.13107726787104046	Q2
TSG	0-2	0.11968948475335502	Q1
TSG	0-2	0.14809296024707674	Q1
TSG	0-2	0.17625803558531558	Q1
TSG	0-2	0.006819178221707903	Q1
TSG	0-2	0.06177195203191737	Q2
TSG	0-2	0.05244131347970264	Q1
TSG	0-2	0.06617212635487991	Q2
TSG	0-2	0.18692388173164856	Q1
TSG	0-2	0.3885753874447486	Q1
TSG	0-2	0.12772939939108321	Q1
TSG	0-2	0.18996951218297314	Q1
TSG	0-2	0.11537855355515848	Q2
TSG	0-2	0.0013721066785593269	Q1
TSG	0-2	0.13256219475076395	Q1
TSG	0-2	0.060561445599245436	Q1
TSG	0-2	0.16132926114955143	Q1
TSG	0-2	0.36797827704425484	Q1
TSG	0-2	0.09329993560625603	Q2
TSG	0-2	0.0027109730854438913	Q1
TSG	0-2	0.10203789743633436	Q1
TSG	0-2	0.17900962693578093	Q2
TSG	0-2	0.09097378982266965	Q1
TSG	0-2	0.11040084024398257	Q1
TSG	0-2	0.21506505694495184	Q2
TSG	0-2	0.0031925240784514853	Q1
TSG	0-2	0.05714951715625988	Q2
TSG	0-2	0.09496624012489036	Q1
TSG	0-2	0.021383487677897276	Q3
TSG	0-2	0.05628354503679448	Q1
TSG	0-2	0.08727457177378052	Q1
TSG	0-2	0.16039446594261483	Q2
TSG	0-2	0.001277138885389735	Q1
TSG	0-2	0.048716608335308866	Q1
TSG	0-2	0.1250559888666138	Q2
TSG	0-2	0.17341730609441874	Q1
TSG	0-2	0.10270260147181745	Q1
TSG	0-2	0.13409610326967256	Q2
TSG	0-2	0.008378406426540997	Q1
TSG	0-2	0.44329573927744614	Q2
TSG	0-2	0.10998532511608193	Q1
TSG	0-2	0.2725368179086523	Q1
TSG	0-2	0.18023467011083433	Q1
TSG	0-2	0.32275440416107665	Q2
TSG	0-2	0.0029091514795191744	Q1
TSG	0-2	0.23607639906775393	Q1
TSG	0-2	0.2245481929571009	Q2
TSG	0-2	0.1970844506261433	Q1
TSG	0-2	0.2620895784771557	Q1
TSG	0-2	0.29682591960762783	Q1
TSG	0-2	0.01217872480825781	Q1
TSG	0-2	0.012083580532956526	Q2
TSG	0-2	0.08251193907885762	Q1
TSG	0-2	0.046052963797149155	Q1
TSG	0-2	0.04777477233063298	Q2
TSG	0-2	0.15634691783201915	Q1
TSG	0-2	0.027097728332388757	Q2
TSG	0-2	0.031327919397548455	Q1
TSG	0-2	0.15536535116218647	Q1
TSG	0-2	0.007954258713774073	Q1
TSG	0-2	0.043165102922271124	Q1
TSG	0-2	0.08839590952000768	Q1
TSG	0-2	0.189854330520877	Q1
TSG	0-2	0.5638321313823653	Q1
TSG	0-2	0.6351147458027256	Q2
TSG	0-2	0.0005445092480019969	Q1
TSG	0-2	0.03324590688490079	Q1
TSG	0-2	0.022571231427443304	Q1
TSG	0-2	0.17756171027864184	Q1
TSG	0-2	0.004769266965468944	Q1
TSG	0-2	0.08850795759756078	Q2
TSG	0-2	0.07586956009080668	Q1
TSG	0-2	0.2148101920480069	Q1
TSG	0-2	0.33253952632665923	Q1
TSG	0-2	0.14385587683938383	Q2
TSG	0-2	0.004903444422639359	Q1
TSG	0-2	0.34730014809108123	Q2
TSG	0-2	0.05591304066801841	Q1
TSG	0-2	0.07361212807666949	Q1
TSG	0-2	0.6489583588216998	Q1
TSG	0-2	0.3631513362695919	Q2
TSG	0-2	0.08778100174964716	Q1
TSG	0-2	0.179896664176833	Q1
TSG	0-2	0.15645841180894382	Q1
TSG	0-2	0.11150283771523693	Q2
TSG	0-2	0.21812235575310968	Q1
TSG	0-2	0.2208333467088629	Q1
TSG	0-2	0.1870327116610559	Q2
TSG	0-2	0.00820466447610054	Q1
TSG	0-2	0.03629691387036741	Q1
TSG	0-2	0.0722525607753644	Q2
TSG	0-2	0.06689487018104535	Q1
TSG	0-2	0.10329885122305735	Q1
TSG	0-2	0.08451834747293352	Q1
TSG	0-2	0.09503729649918315	Q2
TSG	0-2	0.24314582634442047	Q1
TSG	0-2	0.11016459537256625	Q1
TSG	0-2	0.08975698935428544	Q2
TSG	0-2	0.1132754121099374	Q1
TSG	0-2	0.15370400998949688	Q1
TSG	0-2	0.020910103201628314	Q1
TSG	0-2	0.023754550083100307	Q2
TSG	0-2	0.06640997180037257	Q1
TSG	0-2	0.11642465987849289	Q1
TSG	0-2	0.03265966585607025	Q2
TSG	0-2	0.1708418960026533	Q1
TSG	0-2	0.18355281173901836	Q1
TSG	0-2	0.08297055870031601	Q2
TSG	0-2	0.0665665552773243	Q1
TSG	0-2	0.14337471204643376	Q1
TSG	0-2	0.08373213466883232	Q2
TSG	0-2	0.005739252062604956	Q1
TSG	0-2	0.20515504707815582	Q1
TSG	0-2	0.030875901730104283	Q2
TSG	0-2	0.07228138067196828	Q1
TSG	0-2	0.04917003390322515	Q1
TSG	0-2	0.12683718026770213	Q1
TSG	0-2	0.11244306709714655	Q2
TSG	0-2	0.003580179163976103	Q1
TSG	0-2	0.06071516235591713	Q1
TSG	0-2	0.017526728084966223	Q2
TSG	0-2	0.14173206214089268	Q1
TSG	0-2	0.09447715671415922	Q1
TSG	0-2	0.07983595227477809	Q1
TSG	0-2	0.16216651947499933	Q2
TSG	0-2	0.002353319200754353	Q1
TSG	0-2	0.1524945027519829	Q1
TSG	0-2	0.13317002928710756	Q2
TSG	0-2	0.001283604103637107	Q1
TSG	0-2	0.021533155093302888	Q2
TSG	0-2	0.022432538301652264	Q1
TSG	0-2	0.037567498361089205	Q1
TSG	0-2	0.2652741500963769	Q1
TSG	0-2	0.19352268459684874	Q2
TSG	0-2	0.3935532408314121	Q1
TSG	0-2	0.38326869932883884	Q1
TSG	0-2	0.30516391118232616	Q1
TSG	0-2	0.0045424443955007	Q1
TSG	0-2	0.22622831123704848	Q1
TSG	0-2	0.18781738347097848	Q2
TSG	0-2	0.21177144198014192	Q1
TSG	0-2	0.3399671278438628	Q1
TSG	0-2	0.2793618933170217	Q1
TSG	0-2	0.008013427816168315	Q1
TSG	0-2	0.1237671876140921	Q1
TSG	0-2	0.034522657308384844	Q2
TSG	0-2	0.0732657896955948	Q1
TSG	0-2	0.07536489452653682	Q1
TSG	0-2	0.11950712691292481	Q1
TSG	0-2	0.12030827343098602	Q2
TSG	0-2	0.00035728138406929653	Q1
TSG	0-2	0.0530341656941518	Q1
TSG	0-2	0.11182705676010785	Q2
TSG	0-2	0.13369076376922934	Q1
TSG	0-2	0.7150464690033855	Q1
TSG	0-2	0.11962148839376317	Q1
TSG	0-2	0.10910655045992712	Q2
TSG	0-2	0.11164661121147526	Q1
TSG	0-2	0.05123838944105203	Q2
TSG	0-2	0.14876522645545326	Q1
TSG	0-2	0.29115310503487185	Q1
TSG	0-2	0.17264730844337023	Q2
TSG	0-2	0.11331312773137114	Q1
TSG	0-2	0.14665347244968402	Q2
TSG	0-2	0.5820831005683934	Q1
TSG	0-2	0.4038852072651947	Q1
TSG	0-2	0.20939809591255346	Q1
TSG	0-2	0.3468181221911024	Q2
TSG	0-2	0.007177237190053364	Q1
TSG	0-2	0.04297978968382145	Q1
TSG	0-2	0.041079410056104805	Q2
TSG	0-2	0.19724641471204038	Q1
TSG	0-2	0.0	Q3
TSG	0-2	0.08871111053213947	Q1
TSG	0-2	0.06268691644828771	Q1
TSG	0-2	0.16877956000614608	Q2
TSG	0-2	0.0007692071866526007	Q1
TSG	0-2	0.035948862235427426	Q1
TSG	0-2	0.0704469856405878	Q2
TSG	0-2	0.045232640952181935	Q1
TSG	0-2	0.09024712883577511	Q1
TSG	0-2	0.22251805767701638	Q1
TSG	0-2	0.05206584589037785	Q2
TSG	0-2	0.009255554390139508	Q1
TSG	0-2	0.07976842648442635	Q1
TSG	0-2	0.09706596395335192	Q2
TSG	0-2	0.07974947608011514	Q1
TSG	0-2	0.09129312680896892	Q1
TSG	0-2	0.11391346525280618	Q1
TSG	0-2	0.007264480861047351	Q1
TSG	0-2	0.099307593426735	Q1
TSG	0-2	0.01704452738823622	Q1
TSG	0-2	0.041320678664313895	Q1
TSG	0-2	0.13186459376047657	Q1
TSG	0-2	0.010007189136439441	Q1
TSG	0-2	0.18577836188147553	Q2
TSG	0-2	0.04710889334556653	Q1
TSG	0-2	0.13230552975339605	Q1
TSG	0-2	0.0691656420566724	Q1
TSG	0-2	0.40758335012007707	Q1
TSG	0-2	0.17058983352221632	Q2
TSG	0-2	0.17828614074927798	Q1
TSG	0-2	0.3325340380217421	Q1
TSG	0-2	0.19622993399128782	Q1
TSG	0-2	0.18962700664325263	Q2
TSG	0-2	0.22011210077095067	Q1
TSG	0-2	0.14947669184629767	Q1
TSG	0-2	0.11135410416607075	Q2
TSG	0-2	0.1340746600037173	Q1
TSG	0-2	0.0012947315508940306	Q3
TSG	0-2	0.15468098444503794	Q1
TSG	0-2	0.22897105435901496	Q1
TSG	0-2	0.13891317187203978	Q2
TSG	0-2	0.01886530722523358	Q1
TSG	0-2	0.12395633790328704	Q1
TSG	0-2	0.22286197469070101	Q2
TSG	0-2	0.5311846347375938	Q1
TSG	0-2	0.4741305085772841	Q1
TSG	0-2	0.17605969951826367	Q1
TSG	0-2	0.3245851228370827	Q2
TSG	0-2	0.021901054567165623	Q1
TSG	0-2	0.17019066155303975	Q1
TSG	0-2	0.07070814388923849	Q2
TSG	0-2	0.06262920836643807	Q1
TSG	0-2	0.08069698956254898	Q1
TSG	0-2	0.08973813530416878	Q1
TSG	0-2	0.0023602124994975865	Q1
TSG	0-2	0.09017211453155086	Q1
TSG	0-2	0.0829208037626995	Q1
TSG	0-2	0.24354231675848323	Q3
TSG	0-2	0.12108775259807433	Q1
TSG	0-2	0.1576724467765127	Q1
TSG	0-2	0.1956063430372636	Q2
TSG	0-2	0.0016577689298384914	Q1
TSG	0-2	0.05375737031295806	Q2
TSG	0-2	0.06105123016631944	Q1
TSG	0-2	0.13036414995924367	Q1
TSG	0-2	0.035016444306490216	Q1
TSG	0-2	0.038917863212321	Q1
TSG	0-2	0.03852728832596844	Q1
TSG	0-2	0.1198098993681837	Q2
TSG	0-2	0.04485091964220747	Q1
TSG	0-2	0.15343634985216956	Q1
TSG	0-2	0.09341308598246378	Q1
TSG	0-2	0.07739472380526705	Q2
TSG	0-2	0.047099836858914355	Q1
TSG	0-2	0.5874089938657782	Q1
TSG	0-2	0.18259773812251082	Q1
TSG	0-2	0.34665538239172405	Q1
TSG	0-2	0.117531920187921	Q1
TSG	0-2	0.13315837108300652	Q2
TSG	0-2	0.19311532458954037	Q1
TSG	0-2	0.3337108820309863	Q2
TSG	0-2	0.0871332763062868	Q1
TSG	0-2	0.0673813071322546	Q3
TSG	0-2	0.3133074857754046	Q1
TSG	0-2	0.16455252755408478	Q2
TSG	0-2	0.06964503739227991	Q1
TSG	0-2	0.08557812900358534	Q1
TSG	0-2	0.055595802714643296	Q2
TSG	0-2	0.03746585243213251	Q1
TSG	0-2	0.05367427552987765	Q1
TSG	0-2	0.13348410513333892	Q1
TSG	0-2	0.05891057317685569	Q2
TSG	0-2	0.0014395574461721068	Q1
TSG	0-2	0.14902545569969752	Q1
TSG	0-2	0.07006385226401815	Q2
TSG	0-2	0.02996718521482539	Q1
TSG	0-2	0.06518763213510899	Q1
TSG	0-2	0.30972458435560024	Q1
TSG	0-2	0.06326733747085893	Q2
TSG	0-2	0.00339091458891552	Q1
TSG	0-2	0.059624434052761535	Q1
TSG	0-2	0.09710278823098735	Q2
TSG	0-2	0.20888098418431303	Q1
TSG	0-2	0.11989146981829714	Q1
TSG	0-2	0.08252674697510957	Q1
TSG	0-2	0.26415360189721154	Q2
TSG	0-2	0.004206170526448634	Q1
TSG	0-2	0.03243739059763658	Q2
TSG	0-2	0.0431195018510876	Q1
TSG	0-2	0.1472673000332071	Q1
TSG	0-2	0.20923365701218002	Q1
TSG	0-2	0.255670857550417	Q1
TSG	0-2	0.08296098370970086	Q1
TSG	0-2	0.034774672825273224	Q2
TSG	0-2	0.022790650128528968	Q1
TSG	0-2	0.05203933639828552	Q1
TSG	0-2	0.12049466377750324	Q1
TSG	0-2	0.032970569843985664	Q2
TSG	0-2	0.003981664567456609	Q1
TSG	0-2	0.3103265850034629	Q1
TSG	0-2	0.02686488129233249	Q2
TSG	0-2	0.03890857441607609	Q2
TSG	0-2	0.047514759243624874	Q1
TSG	0-2	0.041381544240465716	Q1
TSG	0-2	0.02680294473214637	Q1
TSG	0-2	0.008244833343898495	Q2
TSG	0-2	0.14816213637395098	Q1
TSG	0-2	0.05819370468714398	Q2
TSG	0-2	0.10174683022701127	Q1
TSG	0-2	0.12251207588463248	Q1
TSG	0-2	0.18199180993761377	Q1
TSG	0-2	0.1379394900725356	Q2
TSG	0-2	0.0063515336517414814	Q1
TSG	0-2	0.20040939341961272	Q1
TSG	0-2	0.10693869042560401	Q2
TSG	0-2	0.050500059023614395	Q1
TSG	0-2	0.1293174404590044	Q1
TSG	0-2	0.3017627635786518	Q1
TSG	0-2	0.07980873697061096	Q2
TSG	0-2	0.052519543235487784	Q1
TSG	0-2	0.07755118059046066	Q1
TSG	0-2	0.10200255207913404	Q2
TSG	0-2	0.1054012775985058	Q1
TSG	0-2	0.10322110122608777	Q1
TSG	0-2	0.13859046444355172	Q1
TSG	0-2	0.1881469958130339	Q2
TSG	0-2	0.0017110533678522674	Q1
TSG	0-2	0.13445775016927194	Q1
TSG	0-2	0.2341298466003488	Q2
TSG	0-2	0.189104272799812	Q1
TSG	0-2	0.2383849679314966	Q1
TSG	0-2	0.13001085317346994	Q1
TSG	0-2	0.6795766829058	Q2
TSG	0-2	0.002764611913029074	Q1
TSG	0-2	0.08317019462694515	Q1
TSG	0-2	0.12618159755151254	Q2
TSG	0-2	0.008785332798516569	Q1
TSG	0-2	0.027989954582674965	Q1
TSG	0-2	0.2613569565712092	Q1
TSG	0-2	0.0479060200411671	Q2
TSG	0-2	0.0019709835114788705	Q1
TSG	0-2	0.12784579677830427	Q2
TSG	0-2	0.18608665163526567	Q1
TSG	0-2	0.19723434118397193	Q1
TSG	0-2	0.22519143833117838	Q1
TSG	0-2	0.1773824932456356	Q2
TSG	0-2	0.10436262150973327	Q1
TSG	0-2	0.4131337931050857	Q1
TSG	0-2	0.07567389970226782	Q1
TSG	0-2	0.21246263604271515	Q1
TSG	0-2	0.3572719395696709	Q1
TSG	0-2	0.002390842316858188	Q1
TSG	0-2	0.1965242618325185	Q1
TSG	0-2	0.20656899968747977	Q2
TSG	0-2	0.5115056474525977	Q1
TSG	0-2	0.4699273454737048	Q1
TSG	0-2	0.2380277253350512	Q1
TSG	0-2	0.49437622074462245	Q2
TSG	0-2	0.013185315634047113	Q1
TSG	0-2	0.12063879972916951	Q2
TSG	0-2	0.11696785201226668	Q1
TSG	0-2	0.192386108909518	Q1
TSG	0-2	0.22692739775494838	Q1
TSG	0-2	0.17695257965456687	Q2
TSG	0-2	0.010491394959408989	Q1
TSG	0-2	0.13258620251439673	Q1
TSG	0-2	0.017003418220558234	Q2
TSG	0-2	0.04743676563622869	Q1
TSG	0-2	0.09518563743844104	Q1
TSG	0-2	0.06353851800266312	Q1
TSG	0-2	0.04160893609787132	Q2
TSG	0-2	0.008428313223858851	Q1
TSG	0-2	0.035950318591626104	Q2
TSG	0-2	0.05043234944162509	Q1
TSG	0-2	0.2129427306772926	Q1
TSG	0-2	0.09724090696105513	Q1
TSG	0-2	0.13206822060050433	Q2
TSG	0-2	0.0067933197988723345	Q1
TSG	0-2	0.24012504964037412	Q1
TSG	0-2	0.32212865005335267	Q2
TSG	0-2	0.060171019847179326	Q1
TSG	0-2	0.132942862091975	Q1
TSG	0-2	0.12310006888088747	Q1
TSG	0-2	0.12536248129744215	Q2
TSG	0-2	0.007855851821372103	Q1
TSG	0-2	0.1682136598617388	Q1
TSG	0-2	0.5532656778709029	Q1
TSG	0-2	0.2057185458856526	Q1
TSG	0-2	0.330852988232329	Q2
TSG	0-2	0.011846962467940685	Q1
TSG	0-2	0.050448726461672075	Q1
TSG	0-2	0.06323807732217543	Q2
TSG	0-2	0.1442138041748438	Q1
TSG	0-2	0.08983941390123466	Q1
TSG	0-2	0.09418999985744378	Q1
TSG	0-2	0.09044284352275433	Q2
TSG	0-2	0.0016355909771527467	Q1
TSG	0-2	0.03622779379917981	Q2
TSG	0-2	0.05004623627568418	Q1
TSG	0-2	0.022941792055973166	Q1
TSG	0-2	0.054554405316100445	Q2
TSG	0-2	0.271592921769206	Q1
TSG	0-2	0.051551020683751544	Q1
TSG	0-2	0.12062889779067391	Q1
TSG	0-2	0.2311425168970394	Q1
TSG	0-2	0.022911614701310347	Q1
TSG	0-2	0.5063250783775374	Q1
TSG	0-2	0.23093886578215136	Q1
TSG	0-2	0.2048899230704428	Q1
TSG	0-2	0.28560968449436536	Q1
TSG	0-2	0.0005915647735915731	Q1
TSG	0-2	0.308103981161163	Q1
TSG	0-2	0.184545813796025	Q2
TSG	0-2	0.11352805029917441	Q1
TSG	0-2	0.0022056715538402386	Q1
TSG	0-2	0.024646430635141565	Q1
TSG	0-2	0.1308326313666197	Q1
TSG	0-2	0.003339896401418658	Q1
TSG	0-2	0.06844215630852657	Q2
TSG	0-2	0.04311517771193311	Q1
TSG	0-2	0.06514257048858157	Q1
TSG	0-2	0.119124122883797	Q1
TSG	0-2	0.010204005715926131	Q1
TSG	0-2	0.1437226394410097	Q1
TSG	0-2	0.2209027729043526	Q2
TSG	0-2	0.8900741296989032	Q1
TSG	0-2	0.6610455629860246	Q1
TSG	0-2	0.23996876791236552	Q1
TSG	0-2	0.3542607059158733	Q2
TSG	0-2	0.01688849576354106	Q1
TSG	0-2	0.07946589977208245	Q1
TSG	0-2	0.09565784262158392	Q1
TSG	0-2	0.02436434653270534	Q1
TSG	0-2	0.09743386039640024	Q1
TSG	0-2	0.020096494414908118	Q2
TSG	0-2	0.040841890410219746	Q1
TSG	0-2	0.03865178460678411	Q1
TSG	0-2	0.04893424960199869	Q2
TSG	0-2	0.011845996574330988	Q1
TSG	0-2	0.09257426512806771	Q1
TSG	0-2	0.21846863497970662	Q2
TSG	0-2	0.34064312189027857	Q1
TSG	0-2	0.5567024427502256	Q1
TSG	0-2	0.34254045142456896	Q1
TSG	0-2	0.18364597894877363	Q2
TSG	0-2	0.03267643984736911	Q1
TSG	0-2	0.16451868336648692	Q2
TSG	0-2	0.09057385971310788	Q1
TSG	0-2	0.10908292988596541	Q1
TSG	0-2	0.37514337076512744	Q1
TSG	0-2	0.303925424521928	Q2
TSG	0-2	0.0008808759942722474	Q1
TSG	0-2	0.31761917038632725	Q1
TSG	0-2	0.02110509554201452	Q2
TSG	0-2	0.01913625711940964	Q1
TSG	0-2	0.02225311781512982	Q1
TSG	0-2	0.08201996694278557	Q1
TSG	0-2	0.010235162894293283	Q2
TSG	0-2	0.006369934864594785	Q1
TSG	0-2	0.13937608707195354	Q1
TSG	0-2	0.12017271811502737	Q2
TSG	0-2	0.04915811228343769	Q1
TSG	0-2	0.1766273211330235	Q1
TSG	0-2	0.11420419595434979	Q2
TSG	0-2	0.1065617943503286	Q1
TSG	0-2	0.1545249541971155	Q1
TSG	0-2	0.07132428770978501	Q2
TSG	0-2	0.050210256796129275	Q1
TSG	0-2	0.06933815034510324	Q1
TSG	0-2	0.05220347544932939	Q2
TSG	0-2	0.006699189278070033	Q1
TSG	0-2	0.11679236186045042	Q1
TSG	0-2	0.15199485876865582	Q1
TSG	0-2	0.12713260231620233	Q1
TSG	0-2	0.13736108422425095	Q2
TSG	0-2	0.027452306996108955	Q1
TSG	0-2	0.13136880540658985	Q2
TSG	0-2	0.15653003470382956	Q1
TSG	0-2	0.26009144415114166	Q1
TSG	0-2	0.2311586614516777	Q1
TSG	0-2	0.21633763308784626	Q2
TSG	0-2	0.12756993363261418	Q1
TSG	0-2	0.18232158479787258	Q2
TSG	0-2	0.11863996229991262	Q1
TSG	0-2	0.15076145453496545	Q1
TSG	0-2	0.2972223704434209	Q1
TSG	0-2	0.13025997423719268	Q2
TSG	0-2	0.02023418557549702	Q1
TSG	0-2	0.3652842601502096	Q1
TSG	0-2	0.028583331827564642	Q2
TSG	0-2	0.04683171219961393	Q1
TSG	0-2	0.06099173857294524	Q1
TSG	0-2	0.031543471933445026	Q2
TSG	0-2	0.044588542458738896	Q1
TSG	0-2	0.04759382605799853	Q2
TSG	0-2	0.06630182097141647	Q1
TSG	0-2	0.10514569378823224	Q1
TSG	0-2	0.08431814498675488	Q1
TSG	0-2	0.08765253121462113	Q2
TSG	0-2	0.0027182837494115148	Q1
TSG	0-2	0.05920227434357949	Q2
TSG	0-2	0.2611706135600762	Q1
TSG	0-2	0.4017826161335359	Q1
TSG	0-2	0.22784730551472304	Q1
TSG	0-2	0.2605817922513631	Q2
TSG	0-2	0.2317697630056599	Q1
TSG	0-2	0.08654267144753673	Q1
TSG	0-2	0.2684656044375938	Q1
TSG	0-2	0.01370697693990724	Q1
TSG	0-2	0.17108536796211907	Q1
